-3.906856403622251, -6.984496124031008
-3.534282018111255, -7.0852713178294575
-3.3428201811125486, -7.170542635658914
-3.1875808538163, -7.186046511627907
-3.0789133247089264, -7.038759689922481
-2.9650711513583436, -6.930232558139535
-2.866752910737387, -6.883720930232558
-2.783958602846054, -7.069767441860465
-2.727037516170763, -7
-2.6804657179818885, -7.10077519379845
-2.6183699870633896, -7.077519379844961
-2.5717981888745145, -7.170542635658914
-2.5407503234152653, -7.170542635658914
-2.4993531694695985, -7.186046511627907
-2.4683053040103493, -7.3023255813953485
-2.447606727037516, -7.364341085271318
-2.4424320827943076, -7.565891472868216
-2.40620957309185, -7.2480620155038755
-2.3803363518758083, -7.3023255813953485
-2.3078913324708923, -7.4186046511627906
-2.297542043984476, -7.193798449612403
-2.276843467011643, -7.379844961240309
-2.2509702457956013, -7.27906976744186
-2.2406209573091846, -7.4186046511627906
-2.204398447606727, -7.209302325581396
-2.1630012936610608, -7.217054263565891
-2.152652005174644, -7.27906976744186
-2.1216041397153944, -7.333333333333333
-2.095730918499353, -7.069767441860465
-2.0905562742561448, -7.263565891472869
-1.9974126778783958, -6.961240310077519
-1.9560155239327295, -6.953488372093023
-1.9301423027166882, -7.023255813953488
-1.8783958602846056, -6.891472868217054
-1.8214747736093142, -6.7441860465116275
-1.7956015523932725, -6.6899224806201545
-1.759379042690815, -6.651162790697674
-1.7128072445019402, -6.573643410852712
-1.6765847347994822, -6.4651162790697665
-1.6610608020698572, -6.496124031007752
-1.6351875808538163, -6.426356589147286
-1.614489003880983, -6.364341085271318
-1.5834411384217333, -6.37984496124031
-1.5265200517464423, -6.341085271317829
-1.5161707632600256, -6.294573643410852
-1.500646830530401, -6.2480620155038755
-1.4747736093143593, -6.209302325581396
-1.448900388098318, -6.193798449612403
-1.3868046571798187, -6.062015503875969
-1.3609314359637774, -5.922480620155039
-1.340232858990944, -5.984496124031008
-1.3091849935316948, -5.922480620155039
-1.2729624838292368, -5.7984496124031
-1.2522639068564034, -5.720930232558139
-1.23156532988357, -5.643410852713178
-1.2160413971539454, -5.868217054263566
